task_id,arm_a,arm_b,arm_a_raw_outcome,arm_b_raw_outcome,arm_a_execution_classes,arm_b_execution_classes,arm_a_activity_summary,arm_b_activity_summary,arm_a_policy_summary,arm_b_policy_summary,arm_a_timeout_summary,arm_b_timeout_summary,arm_a_setup_transport_summary,arm_b_setup_transport_summary,arm_a_verifier_summary,arm_b_verifier_summary,disagreement_category,headline_relevant,supporting_trial_links
terminal-bench-2.0:portfolio-optimization,router-gemini-3.1-pro,router-kimi-k2.6,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/35226418-4ea7-49b4-85c6-8fb5660471e9"",""/trials/81f1c44a-f746-4310-bdb0-483e4c1b9659"",""/trials/a5694cdf-2aac-4b9e-b53c-4fc15a329b35"",""/trials/c8982e5c-2148-414d-8df5-dd05ce4667ba"",""/trials/d7af4a70-c26a-4bfd-8fdb-e6356d50c309"",""/trials/eb056af9-869e-4816-8312-7cc9af946a38""]"
terminal-bench-2.0:portfolio-optimization,router-gemini-flash,router-glm-5.1,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/18893136-b034-4061-9c7b-1e802c2c5e4e"",""/trials/3f164e64-5841-49c3-bfe2-353403163473"",""/trials/75aa0d8e-e8a8-42de-b050-bc33c9fdecc1"",""/trials/88551d08-94f6-43d5-bd3f-50a74d9196b8"",""/trials/a5bfaf7b-230d-4d66-a0d3-3f1e22d11c4d"",""/trials/dc201f71-67b4-48d6-843f-8b150759c015""]"
terminal-bench-2.0:portfolio-optimization,router-gemini-flash,router-glm-5.2,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/1138d8df-9672-49a1-bc52-7fbd0285dc04"",""/trials/3c3e4b76-574c-46a1-9540-d6fa3a298276"",""/trials/3f164e64-5841-49c3-bfe2-353403163473"",""/trials/88551d08-94f6-43d5-bd3f-50a74d9196b8"",""/trials/a5bfaf7b-230d-4d66-a0d3-3f1e22d11c4d"",""/trials/da3d8e32-6672-4219-8390-f05e637a1ff9""]"
terminal-bench-2.0:portfolio-optimization,router-gemini-flash,router-gpt-5.5,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/24e90caa-a744-4eda-aa5e-e4a54f69a94a"",""/trials/2a441295-20d8-4d69-ba69-d219832e9a5e"",""/trials/3f164e64-5841-49c3-bfe2-353403163473"",""/trials/88551d08-94f6-43d5-bd3f-50a74d9196b8"",""/trials/a5bfaf7b-230d-4d66-a0d3-3f1e22d11c4d"",""/trials/b2cecbe3-d4ef-47f1-9ed6-6cb5151049f4""]"
terminal-bench-2.0:portfolio-optimization,router-gemini-flash,router-grok-build-0.1,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/3f164e64-5841-49c3-bfe2-353403163473"",""/trials/4be4d04c-b527-47f8-9bee-5a6f99f86391"",""/trials/88551d08-94f6-43d5-bd3f-50a74d9196b8"",""/trials/a5bfaf7b-230d-4d66-a0d3-3f1e22d11c4d"",""/trials/c96d48b1-249c-403e-93a1-35b604dd924a"",""/trials/f44def8b-df0d-4c0d-a229-110cff3508a6""]"
terminal-bench-2.0:portfolio-optimization,router-gemini-flash,router-kimi-k3,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/3f164e64-5841-49c3-bfe2-353403163473"",""/trials/51a155d4-a80d-48f5-93fd-132478083a8c"",""/trials/88551d08-94f6-43d5-bd3f-50a74d9196b8"",""/trials/9e71f6eb-c06b-4787-ab31-814fceacb245"",""/trials/a5bfaf7b-230d-4d66-a0d3-3f1e22d11c4d"",""/trials/b7097f8a-4cee-4711-a3ad-a36a7a4fdf41""]"
terminal-bench-2.0:portfolio-optimization,router-gemini-flash,router-qwen-3.7-plus,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/21705a01-4967-4ef5-82dd-e7e314a78304"",""/trials/3f164e64-5841-49c3-bfe2-353403163473"",""/trials/51fbd7c7-5dda-4a6b-bada-907ee6e0995e"",""/trials/88551d08-94f6-43d5-bd3f-50a74d9196b8"",""/trials/a5bfaf7b-230d-4d66-a0d3-3f1e22d11c4d"",""/trials/c8d67a1e-97dd-4e71-a4b5-768037f15611""]"
terminal-bench-2.0:portfolio-optimization,router-glm-5.1,router-gpt-5.4,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/18893136-b034-4061-9c7b-1e802c2c5e4e"",""/trials/5ff8031f-040e-437f-b227-37b06bc14d4a"",""/trials/68a6bca0-10a3-4b31-a973-1a924e3197e4"",""/trials/75aa0d8e-e8a8-42de-b050-bc33c9fdecc1"",""/trials/857d9dc7-036a-4a54-a382-6befaad1905b"",""/trials/dc201f71-67b4-48d6-843f-8b150759c015""]"
terminal-bench-2.0:portfolio-optimization,router-glm-5.1,router-kimi-k2.6,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/18893136-b034-4061-9c7b-1e802c2c5e4e"",""/trials/35226418-4ea7-49b4-85c6-8fb5660471e9"",""/trials/75aa0d8e-e8a8-42de-b050-bc33c9fdecc1"",""/trials/81f1c44a-f746-4310-bdb0-483e4c1b9659"",""/trials/d7af4a70-c26a-4bfd-8fdb-e6356d50c309"",""/trials/dc201f71-67b4-48d6-843f-8b150759c015""]"
terminal-bench-2.0:portfolio-optimization,router-glm-5.2,router-gpt-5.4,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/1138d8df-9672-49a1-bc52-7fbd0285dc04"",""/trials/3c3e4b76-574c-46a1-9540-d6fa3a298276"",""/trials/5ff8031f-040e-437f-b227-37b06bc14d4a"",""/trials/68a6bca0-10a3-4b31-a973-1a924e3197e4"",""/trials/857d9dc7-036a-4a54-a382-6befaad1905b"",""/trials/da3d8e32-6672-4219-8390-f05e637a1ff9""]"
terminal-bench-2.0:portfolio-optimization,router-glm-5.2,router-kimi-k2.6,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/1138d8df-9672-49a1-bc52-7fbd0285dc04"",""/trials/35226418-4ea7-49b4-85c6-8fb5660471e9"",""/trials/3c3e4b76-574c-46a1-9540-d6fa3a298276"",""/trials/81f1c44a-f746-4310-bdb0-483e4c1b9659"",""/trials/d7af4a70-c26a-4bfd-8fdb-e6356d50c309"",""/trials/da3d8e32-6672-4219-8390-f05e637a1ff9""]"
terminal-bench-2.0:portfolio-optimization,router-gpt-5.4,router-gpt-5.5,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/24e90caa-a744-4eda-aa5e-e4a54f69a94a"",""/trials/2a441295-20d8-4d69-ba69-d219832e9a5e"",""/trials/5ff8031f-040e-437f-b227-37b06bc14d4a"",""/trials/68a6bca0-10a3-4b31-a973-1a924e3197e4"",""/trials/857d9dc7-036a-4a54-a382-6befaad1905b"",""/trials/b2cecbe3-d4ef-47f1-9ed6-6cb5151049f4""]"
terminal-bench-2.0:portfolio-optimization,router-gpt-5.4,router-grok-build-0.1,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/4be4d04c-b527-47f8-9bee-5a6f99f86391"",""/trials/5ff8031f-040e-437f-b227-37b06bc14d4a"",""/trials/68a6bca0-10a3-4b31-a973-1a924e3197e4"",""/trials/857d9dc7-036a-4a54-a382-6befaad1905b"",""/trials/c96d48b1-249c-403e-93a1-35b604dd924a"",""/trials/f44def8b-df0d-4c0d-a229-110cff3508a6""]"
terminal-bench-2.0:portfolio-optimization,router-gpt-5.4,router-kimi-k3,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/51a155d4-a80d-48f5-93fd-132478083a8c"",""/trials/5ff8031f-040e-437f-b227-37b06bc14d4a"",""/trials/68a6bca0-10a3-4b31-a973-1a924e3197e4"",""/trials/857d9dc7-036a-4a54-a382-6befaad1905b"",""/trials/9e71f6eb-c06b-4787-ab31-814fceacb245"",""/trials/b7097f8a-4cee-4711-a3ad-a36a7a4fdf41""]"
terminal-bench-2.0:portfolio-optimization,router-gpt-5.4,router-qwen-3.7-plus,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/21705a01-4967-4ef5-82dd-e7e314a78304"",""/trials/51fbd7c7-5dda-4a6b-bada-907ee6e0995e"",""/trials/5ff8031f-040e-437f-b227-37b06bc14d4a"",""/trials/68a6bca0-10a3-4b31-a973-1a924e3197e4"",""/trials/857d9dc7-036a-4a54-a382-6befaad1905b"",""/trials/c8d67a1e-97dd-4e71-a4b5-768037f15611""]"
terminal-bench-2.0:portfolio-optimization,router-gpt-5.5,router-kimi-k2.6,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/24e90caa-a744-4eda-aa5e-e4a54f69a94a"",""/trials/2a441295-20d8-4d69-ba69-d219832e9a5e"",""/trials/35226418-4ea7-49b4-85c6-8fb5660471e9"",""/trials/81f1c44a-f746-4310-bdb0-483e4c1b9659"",""/trials/b2cecbe3-d4ef-47f1-9ed6-6cb5151049f4"",""/trials/d7af4a70-c26a-4bfd-8fdb-e6356d50c309""]"
terminal-bench-2.0:portfolio-optimization,router-grok-build-0.1,router-kimi-k2.6,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/35226418-4ea7-49b4-85c6-8fb5660471e9"",""/trials/4be4d04c-b527-47f8-9bee-5a6f99f86391"",""/trials/81f1c44a-f746-4310-bdb0-483e4c1b9659"",""/trials/c96d48b1-249c-403e-93a1-35b604dd924a"",""/trials/d7af4a70-c26a-4bfd-8fdb-e6356d50c309"",""/trials/f44def8b-df0d-4c0d-a229-110cff3508a6""]"
terminal-bench-2.0:portfolio-optimization,router-kimi-k2.6,router-kimi-k3,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/35226418-4ea7-49b4-85c6-8fb5660471e9"",""/trials/51a155d4-a80d-48f5-93fd-132478083a8c"",""/trials/81f1c44a-f746-4310-bdb0-483e4c1b9659"",""/trials/9e71f6eb-c06b-4787-ab31-814fceacb245"",""/trials/b7097f8a-4cee-4711-a3ad-a36a7a4fdf41"",""/trials/d7af4a70-c26a-4bfd-8fdb-e6356d50c309""]"
terminal-bench-2.0:portfolio-optimization,router-kimi-k2.6,router-qwen-3.7-plus,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/21705a01-4967-4ef5-82dd-e7e314a78304"",""/trials/35226418-4ea7-49b4-85c6-8fb5660471e9"",""/trials/51fbd7c7-5dda-4a6b-bada-907ee6e0995e"",""/trials/81f1c44a-f746-4310-bdb0-483e4c1b9659"",""/trials/c8d67a1e-97dd-4e71-a4b5-768037f15611"",""/trials/d7af4a70-c26a-4bfd-8fdb-e6356d50c309""]"
terminal-bench-2.0:query-optimize,router-anthropic-fable-5,router-anthropic-sonnet,0/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 2, ""unknown"": 1}","{""substantive_agent_activity"":3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""none_detected"":3}","{""none_detected"":3}",0/3,1/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":1,""test_assertion_failure"":1,""timeout"":1}",timeout_reliability_difference,False,"[""/trials/1659613d-418a-4622-acbc-333161881d1d"",""/trials/56f9269e-b009-4ed4-9ad7-06f62a2bf9b4"",""/trials/682a4491-90c2-4ddb-adb4-99cda230447b"",""/trials/91cbe4bc-1d10-4c32-aaf1-8e4269067578"",""/trials/9c77dd12-fe79-4f7c-b370-6311afe5e829"",""/trials/c3e8aeaf-6f4e-4d9b-9ac5-981764ecc949""]"
terminal-bench-2.0:query-optimize,router-anthropic-fable-5,router-deepseek-flash,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""none_detected"":3}","{""none_detected"":3}",0/3,1/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":2,""timeout"":1}",timeout_reliability_difference,False,"[""/trials/682a4491-90c2-4ddb-adb4-99cda230447b"",""/trials/91cbe4bc-1d10-4c32-aaf1-8e4269067578"",""/trials/9c77dd12-fe79-4f7c-b370-6311afe5e829"",""/trials/ca8bfc49-abca-42b8-8424-0d128930023a"",""/trials/f39d0c13-708a-48be-bead-5f7c7ced5079"",""/trials/fdbea548-937e-4de0-bbe9-f17853b0ed59""]"
terminal-bench-2.0:query-optimize,router-anthropic-fable-5,router-gemini-3.1-pro,0/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":1,""timeout_after_meaningful_activity"":2}","{""none_detected"":3}","{""none_detected"":3}",0/3,2/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":1,""timeout"":2}",timeout_reliability_difference,False,"[""/trials/2a5ed9a3-e954-409d-8847-a4fa7c36fab2"",""/trials/5f5052d1-23d1-450b-84a6-5978046c9cf3"",""/trials/682a4491-90c2-4ddb-adb4-99cda230447b"",""/trials/688f547b-6a31-447c-9b74-1f54da2ebe01"",""/trials/91cbe4bc-1d10-4c32-aaf1-8e4269067578"",""/trials/9c77dd12-fe79-4f7c-b370-6311afe5e829""]"
terminal-bench-2.0:query-optimize,router-anthropic-fable-5,router-gpt-5.5,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""timeout_after_meaningful_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,3/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":2,""timeout"":1}",timeout_reliability_difference,False,"[""/trials/25a31979-0468-4dc5-a08c-84324c4f60f4"",""/trials/3fc12f3b-4130-47c6-b4e9-28d62bbcd2b7"",""/trials/682a4491-90c2-4ddb-adb4-99cda230447b"",""/trials/91cbe4bc-1d10-4c32-aaf1-8e4269067578"",""/trials/9c77dd12-fe79-4f7c-b370-6311afe5e829"",""/trials/cd3db94f-4be0-477c-9759-f25b2f502ed8""]"
terminal-bench-2.0:query-optimize,router-anthropic-fable-5,router-kimi-k3,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/64ce6234-c0b7-4d5b-88f5-b8f9d91ec42b"",""/trials/682a4491-90c2-4ddb-adb4-99cda230447b"",""/trials/91cbe4bc-1d10-4c32-aaf1-8e4269067578"",""/trials/9c77dd12-fe79-4f7c-b370-6311afe5e829"",""/trials/9ccb0a3f-514f-47a0-944b-159604c30239"",""/trials/b05e00c0-53a3-4616-bb30-7975a01f3324""]"
terminal-bench-2.0:query-optimize,router-anthropic-haiku-sanitized,router-anthropic-sonnet,0/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 2, ""unknown"": 1}","{""substantive_agent_activity"":3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""none_detected"":3}","{""none_detected"":3}",0/3,1/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":1,""test_assertion_failure"":1,""timeout"":1}",timeout_reliability_difference,False,"[""/trials/1659613d-418a-4622-acbc-333161881d1d"",""/trials/526caafc-22e1-4f9e-9610-f014de45890a"",""/trials/56f9269e-b009-4ed4-9ad7-06f62a2bf9b4"",""/trials/9d3b3315-8ca4-4895-ad6d-3dee503c7471"",""/trials/a01c2c8c-1ee1-47ce-9191-8e58729cd08f"",""/trials/c3e8aeaf-6f4e-4d9b-9ac5-981764ecc949""]"
terminal-bench-2.0:query-optimize,router-anthropic-haiku-sanitized,router-deepseek-flash,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""none_detected"":3}","{""none_detected"":3}",0/3,1/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":2,""timeout"":1}",timeout_reliability_difference,False,"[""/trials/526caafc-22e1-4f9e-9610-f014de45890a"",""/trials/9d3b3315-8ca4-4895-ad6d-3dee503c7471"",""/trials/a01c2c8c-1ee1-47ce-9191-8e58729cd08f"",""/trials/ca8bfc49-abca-42b8-8424-0d128930023a"",""/trials/f39d0c13-708a-48be-bead-5f7c7ced5079"",""/trials/fdbea548-937e-4de0-bbe9-f17853b0ed59""]"
terminal-bench-2.0:query-optimize,router-anthropic-haiku-sanitized,router-gemini-3.1-pro,0/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":1,""timeout_after_meaningful_activity"":2}","{""none_detected"":3}","{""none_detected"":3}",0/3,2/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":1,""timeout"":2}",timeout_reliability_difference,False,"[""/trials/2a5ed9a3-e954-409d-8847-a4fa7c36fab2"",""/trials/526caafc-22e1-4f9e-9610-f014de45890a"",""/trials/5f5052d1-23d1-450b-84a6-5978046c9cf3"",""/trials/688f547b-6a31-447c-9b74-1f54da2ebe01"",""/trials/9d3b3315-8ca4-4895-ad6d-3dee503c7471"",""/trials/a01c2c8c-1ee1-47ce-9191-8e58729cd08f""]"
terminal-bench-2.0:query-optimize,router-anthropic-haiku-sanitized,router-gpt-5.5,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""timeout_after_meaningful_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,3/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":2,""timeout"":1}",timeout_reliability_difference,False,"[""/trials/25a31979-0468-4dc5-a08c-84324c4f60f4"",""/trials/3fc12f3b-4130-47c6-b4e9-28d62bbcd2b7"",""/trials/526caafc-22e1-4f9e-9610-f014de45890a"",""/trials/9d3b3315-8ca4-4895-ad6d-3dee503c7471"",""/trials/a01c2c8c-1ee1-47ce-9191-8e58729cd08f"",""/trials/cd3db94f-4be0-477c-9759-f25b2f502ed8""]"
terminal-bench-2.0:query-optimize,router-anthropic-haiku-sanitized,router-kimi-k3,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""test_assertion_failure"":3}","{""none"":2,""test_assertion_failure"":1}",capability_difference,False,"[""/trials/526caafc-22e1-4f9e-9610-f014de45890a"",""/trials/64ce6234-c0b7-4d5b-88f5-b8f9d91ec42b"",""/trials/9ccb0a3f-514f-47a0-944b-159604c30239"",""/trials/9d3b3315-8ca4-4895-ad6d-3dee503c7471"",""/trials/a01c2c8c-1ee1-47ce-9191-8e58729cd08f"",""/trials/b05e00c0-53a3-4616-bb30-7975a01f3324""]"
terminal-bench-2.0:query-optimize,router-anthropic-opus,router-anthropic-sonnet,0/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 2, ""unknown"": 1}","{""timeout_after_meaningful_activity"":3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""none_detected"":3}","{""none_detected"":3}",3/3,1/3,0/3,0/3,"{""timeout"":3}","{""none"":1,""test_assertion_failure"":1,""timeout"":1}",timeout_reliability_difference,False,"[""/trials/1659613d-418a-4622-acbc-333161881d1d"",""/trials/56f9269e-b009-4ed4-9ad7-06f62a2bf9b4"",""/trials/5cc05b69-2eca-4cb0-8991-074f52f93ebf"",""/trials/c3e8aeaf-6f4e-4d9b-9ac5-981764ecc949"",""/trials/c8e2ab43-fa99-48e1-a5dd-9d49b2006cf5"",""/trials/dd4c9fae-2693-4c23-88b1-9d52420c2180""]"
terminal-bench-2.0:query-optimize,router-anthropic-opus,router-deepseek-flash,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""none_detected"":3}","{""none_detected"":3}",3/3,1/3,0/3,0/3,"{""timeout"":3}","{""none"":2,""timeout"":1}",timeout_reliability_difference,False,"[""/trials/5cc05b69-2eca-4cb0-8991-074f52f93ebf"",""/trials/c8e2ab43-fa99-48e1-a5dd-9d49b2006cf5"",""/trials/ca8bfc49-abca-42b8-8424-0d128930023a"",""/trials/dd4c9fae-2693-4c23-88b1-9d52420c2180"",""/trials/f39d0c13-708a-48be-bead-5f7c7ced5079"",""/trials/fdbea548-937e-4de0-bbe9-f17853b0ed59""]"
terminal-bench-2.0:query-optimize,router-anthropic-opus,router-gemini-3.1-pro,0/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":1,""timeout_after_meaningful_activity"":2}","{""none_detected"":3}","{""none_detected"":3}",3/3,2/3,0/3,0/3,"{""timeout"":3}","{""none"":1,""timeout"":2}",timeout_reliability_difference,False,"[""/trials/2a5ed9a3-e954-409d-8847-a4fa7c36fab2"",""/trials/5cc05b69-2eca-4cb0-8991-074f52f93ebf"",""/trials/5f5052d1-23d1-450b-84a6-5978046c9cf3"",""/trials/688f547b-6a31-447c-9b74-1f54da2ebe01"",""/trials/c8e2ab43-fa99-48e1-a5dd-9d49b2006cf5"",""/trials/dd4c9fae-2693-4c23-88b1-9d52420c2180""]"
terminal-bench-2.0:query-optimize,router-anthropic-opus,router-gpt-5.5,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""timeout_after_meaningful_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,3/3,0/3,0/3,"{""timeout"":3}","{""none"":2,""timeout"":1}",capability_difference,False,"[""/trials/25a31979-0468-4dc5-a08c-84324c4f60f4"",""/trials/3fc12f3b-4130-47c6-b4e9-28d62bbcd2b7"",""/trials/5cc05b69-2eca-4cb0-8991-074f52f93ebf"",""/trials/c8e2ab43-fa99-48e1-a5dd-9d49b2006cf5"",""/trials/cd3db94f-4be0-477c-9759-f25b2f502ed8"",""/trials/dd4c9fae-2693-4c23-88b1-9d52420c2180""]"
terminal-bench-2.0:query-optimize,router-anthropic-opus,router-kimi-k3,0/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,0/3,0/3,0/3,"{""timeout"":3}","{""none"":2,""test_assertion_failure"":1}",timeout_reliability_difference,False,"[""/trials/5cc05b69-2eca-4cb0-8991-074f52f93ebf"",""/trials/64ce6234-c0b7-4d5b-88f5-b8f9d91ec42b"",""/trials/9ccb0a3f-514f-47a0-944b-159604c30239"",""/trials/b05e00c0-53a3-4616-bb30-7975a01f3324"",""/trials/c8e2ab43-fa99-48e1-a5dd-9d49b2006cf5"",""/trials/dd4c9fae-2693-4c23-88b1-9d52420c2180""]"
